id,name
3WbeQk4PFyFq,Sports Facilities Maintenance
i9JEmZ1JEB4r,Counseling & Mental Health Services
n81fAm4mltPb,Fundraising Campaigns
uJSuYrZkMZt0,Faculty Salaries
dSr223MbbX5G,Research Collaboration Platforms
IUSJzbVjL07l,Building Maintenance
Xfm80b1cfzC3,Diversity & Inclusion Programs
Vca3yRcLv7pn,Seminars & Workshops
i6goUGn3UlbU,Technology Infrastructure Upgrades
5BIx5mEAiYKX,Endowment Fund Management
AK7nXvBKctsM,Instructional Technology
j3s5qrKqjn6O,Campus Safety Improvements
zCqcr5fZD7J3,Fundraising Campaigns
m3VHw2iNAsmY,Emergency Medical Services
tiTlWT6QYv7W,Sustainability Education Programs
pA6Vm7YtOdnR,Retail Operations (Campus Bookstore)
iyLbUrkWY6qH,Faculty Incentive Programs
ejzVcsxyGvsz,Student Research Funding
KFqwAfeW9WW6,University Research Ethics Compliance
FT7YZG9MCfft,Legal Aid for Students
x9Xe9m5XGSuF,Community Outreach Programs
bm1MDffYC5gx,Student Scholarships
j4esclWM6zv5,Community Engagement Projects
svv6Vfv3QD7R,Website Development & Maintenance
ndlQQezZrnVw,Campus Housing & Residence Halls
DCrpSTJZk5KI,Disability Services
rInL3jWxE3CX,Faculty-Student Research Initiatives
90OR01ucoWbU,Pension Contributions
DAUgMHQBrV4p,Research Collaboration & Networking
5vMaPFvX8LWs,International Research Collaborations
Kaw7jbHkS81Q,Endowment Fund Contributions
yVxvycVXp6tc,Employee Recruitment Events
bJZxo2y7O0sm,Campus Printing Services
va0DKr2OgQQH,Student Disability Services
euukSGp3YNvx,Disability Services
TpoqM5UVfDTY,Student Tutoring Services
puGyfEyR1lfb,Campus Printing Services
b35nU77sjwKk,Mental Health Awareness Campaigns
Lzwo9n4xRbRG,Student Data Privacy & Security
zm7jVfetRY8M,Campus Art & Exhibitions
lW3nfZwRDgC9,Campus Environmental Health & Safety
UEvCstC6yPya,Sustainability Education Programs
nIswWU94YrLK,Graduate Assistantships
er7uOkT4falO,Parking Facilities
BNwezE6qWzCi,Faculty Research Travel Grants
vG4roKPnfiSA,Campus Printing Services
BgnSPBjBxK0k,Research Grants
g8RQsKAnRuFO,Research Equipment
d4Dka5IT8LF2,Student Advocacy & Representation
7No5zePeFDf8,Faculty Office Supplies
h2VSHA9y4uP5,Digital Literacy Programs
GGLOVDQZTPO8,Campus Event Sponsorships
BJECJL9NjviH,Data Analytics for Administration
xm10GxMRxPYe,Building Maintenance
Wr1vpDum5kgJ,Student Clubs & Organizations
s7g0QVfdaaDH,Student Recreational Programs
xjFhiR0KdOvP,Work-Study Programs
xhDBCHIfwGBE,Legal Aid for Students
sy9Y2khvNmFA,Online Course Platforms
TDAoanJn6ifn,Campus Landscaping
c7mRGayya0Wx,Admissions Marketing & Recruitment
mIqehTuwJgDb,Faculty Salaries
hgpTi0CtqyO6,Faculty Research Lab Supplies
SgsdhnoAPmbN,Sustainability Campus Initiatives
0ZnFEAvqx6F3,Faculty Office Supplies
U5TVasUcHyaa,Library Digitization & Archives
sjLFjQKFxqJ7,Seminars & Workshops
DdnQbS85OJ3a,International Partnerships
2kcqJojLUmmA,International Student Support Programs
9vFGkx21F22E,Environmental Sustainability Programs
HrB0b4HOfZOA,Capital Campaign Fundraising
oPHsY97FWUJh,Data Storage
sg8wHtI5SX9w,Community Outreach Programs
vq5Dpze5NGQA,Student Travel Grants
mxv8KDbCZWJf,Public Health & Safety Programs
20X6jHHkwn77,Staff Salaries
wBbmAENIbjfd,Employee Training & Development
QxrplMCMY2cL,"Security Technology (Cameras, Alarms)"
PicIcgZOlip6,Student Clubs & Organizations
D17C5X49rklY,Public Affairs & Advocacy
0zBiv9JWpTZO,University Strategic Planning
1g14xe179l8G,Graduate Assistantships
wU5tMW5LPcxy,Campus Events & Activities
G32NwmMbMo1B,Student Research Funding
UaUb6H98n8Xn,Faculty Salaries
fbzWc4fW8ewu,Audit & Accounting Services
MpvCBDgqYMuZ,Faculty Research Travel Grants
xvPKDWPAfSWn,Student Housing Utilities
4RXJ67WkgmG4,Audit & Accounting Services
ouTUpwylaHd9,Grant Compliance & Reporting
YRTcjMxe5n38,Academic Conferences
ddgOwckWxrTJ,Faculty Research Lab Supplies
3UhK1sLg3vOO,Research Equipment
kyt4UFyhZmh9,Campus Accessibility Improvements
uUP96BaNZ93h,Campus Environmental Health & Safety
amyVWa1vM0ft,Public Transportation for Students
pNUidxVW9Rk5,Campus Accessibility Improvements
FpmUt0GD4Fu4,Student Disability Services
0af7SEfJCWXM,Employee Benefits
8VmBjTZmfQLA,Student Campus Jobs
3vDGVseI1zFz,University Strategic Planning
nlus8Z0KZBJa,Campus Utilities
c8bDHYkbwWce,Online Learning Platforms
Dv9FGC8ogXiQ,Community Engagement Projects
2V4PUNqgFnHj,Campus Landscaping
2Kb5NhgW75TB,Campus Utilities
Ypl7jtnkLjQT,Student Success Programs
S8dChjiZOLXP,Campus Safety Improvements
UDQeLFGX7HOd,Community Outreach Programs
m03lAcCcdTYZ,Internship Programs
F8tlfsmvZ4SX,University-Sponsored Conferences
HAbQarvpRTDL,Research Publications
4loa095FRtbW,Student Housing Security
bi7Ayg5u0sdB,International Partnerships
TvnLX5j7RBuJ,Internship Programs
51xqkPuUSfgp,Student Housing Security
o4WXErWidoPz,Retail Operations (Campus Bookstore)
OhncHZT2cOK4,Student Health Services
Niel8PoK3wWl,Dormitory Maintenance
yNgUFrHaqBwW,University-Sponsored Conferences
8rGrsHPqufDd,University-Wide Surveys & Assessments
63ud0MFsuxaH,Library Digitization Projects
ukHgD5EDyPHG,Campus Food Sustainability Programs
U1CVJ6PlGHUs,Alumni Relations
QNRRkjRleRc1,Writing & Learning Centers
LFRhHkBoY5bd,Student Leadership Development
lfAlctlo7dY6,Digital Literacy Programs
zWght0A9wNk3,Faculty-Student Research Initiatives
3afGq89Izpwi,Disability Services
PC5L8LPTPG7k,Seminars & Workshops
QRxIDFGMRldh,University Merchandise
ic3B42DEvw7v,Research Publications
FWAs0tRXMmxm,Library Digitization & Archives
ZZM7wTvHecD4,Employee Benefits
TrJFU4jkErPy,Audit & Accounting Services
LA07AjsMb26J,Grant Compliance & Reporting
imFskx0qhq2U,Internship Programs
kjhjp9z3MIlR,Campus Utilities
DfhuYK6DvViG,Student Orientation Programs
TLq6dDk7MDNN,Diversity & Inclusion Programs
0ObqsFsYYvP8,Capital Campaign Fundraising
OT0cMci1toau,Student Recreational Programs
G3pC1YL4sfDR,Technology Research & Development
9zdEgCgrkWDX,Graduate Student Support Services
Z0HeOY6Sgssv,Student Emergency Fund
FWFPrPdBVkj3,Faculty Professional Development
pTIA4aHaHrWp,University Network & Connectivity
r2aWcf0jQbUj,Green Initiatives
jOHsr08EiydO,Public Relations
u1imWCE1TloS,Employee Recruitment Costs
BNYEaYBRuae5,Grant Writing & Management
IIst4syTkMZJ,Library Digitization & Archives
0cGbCsJJX06V,Sustainability Certifications
2vEbDlFVRHEn,Civic Engagement & Service Learning
10urg5kN9GRn,Digital Literacy Programs
6hdpNdjzkrtv,Parking Facilities
Qqq1nHSlCumv,Academic Conferences
rftO2ADLOwTw,Departmental Budgets
QkZ30LAWWAdJ,Campus Landscaping
fRuMLNcmAi0D,Faculty Recruitment Costs
qJHWxpuZ0AYB,Textbooks & Course Materials
Uqm6AkCiM21f,Campus Recycling Programs
G3le40MSLnGK,Internet Access
JPILkJwb0K41,International Student Services
T6tenBQ2oAku,Green Initiatives
qW7gPggBWfnU,Faculty Recruitment Costs
BoWjKhZ8sTW6,Student Research Funding
Jz0yfqYYQwbR,Admissions Marketing & Recruitment
zQo8mK5UNVkt,University Network & Connectivity
m4AKcNXS6bA8,Legal & Compliance Services
fYXQd18CV7FX,University Network & Connectivity
Tg3KuUA3hSGz,Campus Environmental Health & Safety
c1KM1BfbQp57,Public Health & Safety Programs
7fykWFSdWdQy,Employee Wellness Programs
Geq38SSZ6YwA,Student Scholarships
VAoRnKoXPrNQ,Campus Tours & Information Sessions
S5YWkarmjKze,Legal Aid for Students
eERI7KDRAci8,IT Support & Help Desk
6jzsQUhrs4ZF,Visitor Accommodations
qn5IffSQXzOD,Website Development & Maintenance
OUy0XXM6531W,Faculty Research Support
f6TnysVSl7Vc,Student Recreational Programs
JJOfCZbmJzZ8,University-Wide Surveys & Assessments
F79Bz7B9oike,Sustainability Education Programs
HqKVHZfn2ugb,Civic Engagement & Service Learning
crsuXwNnK79i,Departmental Budgets
qbLwrca63UDD,University-Wide Surveys & Assessments
6BRC2MTiwdYp,Public Relations
7vJNRMSBn2I5,Administrative Supplies
sVBUkGe3RCOh,Campus Tours & Information Sessions
LjhymA1i9an5,Campus Utilities
W47zSiADH0yG,Faculty Incentive Programs
ZDXUQ2iLHStT,Endowment Fund Contributions
ORy6Whj2zNzg,Sustainability Education Programs
wIj0E0PN6BVN,Student Enrollment Systems
ZtiCvYDd1buP,Student Housing Security
r7QOp7bZbCkO,University Health & Safety Compliance
V8Vheot4fg5y,University Audit & Tax Services
lRabFNqanBcr,Assessment & Accreditation Costs
XM7RMQFqhIyh,Business Intelligence Tools
0m6MVEt6tvEp,Student Orientation Programs
fbdQfxfdi9J6,Counseling Services Outreach
925VbyMHuaR7,Graduate Student Support Services
yGbxorL6dZdV,Sustainability Education Programs
d88eLw8iME9V,Green Initiatives
6d5I1k5oTbEF,Public Health & Safety Programs
TRfIiqDoopas,Faculty-Student Research Initiatives
Jv2tdLiEvY2A,University Audit & Tax Services
Q6MzfrzkRzPz,International Partnerships
KKlspdl5cElE,Research Publications
jKwoQov1rzGL,Endowment Fund Contributions
hwWLzX7wuCrf,Technology Research & Development
hHKphNoVT7ke,Athletic Programs
79oc0MUcYpic,Fundraising Campaigns
F7KfArWQS2C4,Student Disability Services
WkjzqbHy5WeQ,Counseling Services Outreach
lOj3q74h1TGY,Student Advocacy & Representation
dkioC2wFh5dK,Research Collaboration Platforms
oQXGouSBrdWp,University Audit & Tax Services
CgaPL9pawDEr,Research Collaboration & Networking
HZki7FlzfHRY,Employee Training & Development
FeX8oC92xyro,Emergency Medical Services
aAZea3ecHzkd,Campus Food Sustainability Programs
MZ3qOxsk8TCQ,Conference & Event Hosting
BcPDIfQFoiuX,Classroom Technology & AV Equipment
S1d38Jr8T9cx,Mental Health Awareness Campaigns
pu33ChCGmgCy,Retail Operations (Campus Bookstore)
AXqD3rgHYPDB,Emergency Medical Services
jLltizDQEbQz,Cultural Exchange Programs
9yrRYPgGwjTz,International Research Collaborations
WsBrp3MFxCMg,Sustainability Reporting
dMGgaF3PrdON,Research Grants
9sFuuWIDNZX2,Campus Recycling Programs
yAYZejkTp0HY,Campus Landscaping
SysGkXEM9NdF,Student Housing Renovations
xREAPBCKc2dj,Security Services
UBgnyMnFQdK7,Academic Journals Subscription
7KNxyecsbCc6,Legal Aid for Students
omv2bRGGbn84,Community Service Learning
1L6P309vidYU,Sustainability Campus Initiatives
9xKGyUa5p2Qw,Sustainability Certifications
ru4ymWtUvUO6,Endowment Fund Contributions
LTymos1GaoJc,Instructional Technology
AkAKEu1UvKui,Grant Writing & Management
LKpD8rPz4DEY,Assessment & Accreditation Costs
lEMzxnuXXFli,Student Campus Jobs
9DPZdSXcTECx,Sustainability Certifications
fZlHEKLLK1dA,Legal & Compliance Services
3j2dKlLUp5Zx,Community Outreach Programs
J38Oh73xeSFU,Library Resources
Wl8DPVpwzj4f,Employee Training & Development
1Jko8iwrZda4,Community Engagement Projects
kVvfqXTkcXuD,Alumni Relations
FAZHuhZIv4Xp,University Health & Safety Compliance
I5JnvsHeaHF5,Campus Utilities
IncwyPNhjBCr,Library Digitization Projects
ZJ6UqO1jonmp,Academic Support for Underrepresented Groups
TQglek2TfxTd,Internet Access
7L27Cl5j4rnI,Online Course Platforms
QxH6N5O6X7rS,Campus Events & Activities
7X5nhzJW0SHl,Emergency Medical Services
EALl9snEL75b,Campus Safety Improvements
BXtrDNP8HTai,Catering & Food Services
HjpUJOEDGtiF,University Audit & Tax Services
5t1h5QqBXr1c,Disability Services
ztBfKj9FjVqs,Campus Utilities
PLvvl0rRGpGh,Instructional Technology
aPjo2jkTDVTo,Community Outreach Programs
pTS2HIYpY0xy,Writing & Learning Centers
43oKFpTAoLr0,Sports Facilities Maintenance
6Khhgo1xn6n6,Library Digitization & Archives
riUn4GImkJn3,International Student Services
V3pwpwFgyhW3,Work-Study Programs
8RnHdnbo8vFA,Mental Health Awareness Campaigns
QSxrOpcuGVX6,Disability Services
5Q3ycWUHfoA2,Library Resources
jvVojYKXQLnJ,Assessment & Accreditation Costs
FxQQx7jsgmNH,Campus Housing & Residence Halls
XslnajljZJ0L,Cultural Exchange Programs
VxzUXwaaHNcJ,University-Wide Surveys & Assessments
VPHxtPKCNKmx,Campus Tours & Information Sessions
bqa9Z20NpOiH,Student Success Programs
5GlY5NsDMrP6,Student Advocacy & Representation
hQty9KD3HOXG,University Research Ethics Compliance
XDbZZYif934O,Digital Literacy Programs
hg17qIK8J9WK,Employee Recruitment Events
X1C0vkH4ObXs,Dormitory Maintenance
w3a9YcvNkYXb,Retail Operations (Campus Bookstore)
qvdXTKoC1mGW,Student Housing Renovations
OXf4BlCZ1dwa,Academic Mentorship Programs
8CkNwVyKDKOc,Counseling & Mental Health Services
MEKbI7UkTstC,Library Digitization Projects
e4nD04c4uWcI,Internet Access
SBfpbSLGk6Ap,Admissions Marketing & Recruitment
LW0ft47orPpV,Community Outreach Programs
BA24x4gaWmxT,Student Orientation Programs
t70ROJrkJZZy,Employee Benefits
DrXHF7iZoFt5,Counseling Services Outreach
V5H34KXPmRhX,Student Financial Aid
V5sq9yJqLdtJ,Cultural Exchange Programs
4VylRBJJhpCw,Employee Benefits
aWBD6GlhUWdC,Continuing Education Programs
TIb0qNtNgE74,Student Recruitment & Retention
1Ae7HYU9VvHo,Classroom Technology & AV Equipment
5EvRHxPrsr6m,Cultural Exchange Programs
yjsqiwlFKEJT,Civic Engagement & Service Learning
oBmkbT8Lhfdc,Retail Operations (Campus Bookstore)
j79nCDIRbTmR,Campus Safety Improvements
8728gP5UXmjO,Campus Events & Activities
t7h60jycagmO,Student Loan Support Programs
z3Rh2qAT2pxi,University Strategic Planning
1lrSzv2RwtZk,Campus Environmental Health & Safety
ff3rQj9mGqAx,Student Financial Aid
gBpMsRtOt2jP,Curriculum Development
vC4CXGpBHBW4,Student Dining Services
oaDAKZDEZItZ,Academic Conferences
bb84qGY240YR,Campus Environmental Health & Safety
eg3CD1lYWhjn,Student Leadership Development
SW7VfLtRH6yn,Campus Printing Services
T7wmdVdjOnzw,Building Construction & Renovation
VS6yJOQeEjsZ,"Security Technology (Cameras, Alarms)"
rQwPZoGkDlx2,Student Loan Support Programs
5ypsJAFlj5D4,IT Infrastructure
aTxjL3jtDvE0,Grant Compliance & Reporting
XvQjkWrnWv7i,Online Course Platforms
uyftSQlPtPiT,Student Travel Grants
0zly4b8Wtmv0,Employee Benefits
u4Nisv9NxG61,Student Data Privacy & Security
oTy82lEgzYL8,Cybersecurity Investments
09gl72Qww4Vz,University System Development
maS5pLyXMQdX,Tuition Fees
pkhlH3L6GvfN,Athletic Programs
jztENSQjlZyf,Student Leadership Development
TRW738L6APUG,Academic Program Development
P3CiKRaGtXih,Instructional Technology
VSjdVrxF9lw7,Student Campus Jobs
zaLDvmADHxMJ,Campus Printing Services
NCQeFyKUJ1em,Student Testing & Exams
OlL3mgDIluyU,Pension Contributions
QE6tVzplWo0M,Faculty Research Support
slbFkyXFHL9Z,Emergency Preparedness & Response
8z54vi86aYhZ,Fundraising Campaigns
UTki2Tc4u1Mf,Technology Upgrades
u2ltPshILwNw,Campus Utilities
Upla5ETRRNeM,Employee Recruitment Events
GCtVqZP8WxUz,Research Collaboration Platforms
J0eFkSKWaAA5,Faculty Research Support
q57auLboMTJz,Civic Engagement & Service Learning
gkLUl7ehl5ks,Counseling Services Outreach
gmJXwXsTDiZY,Public Health & Safety Programs
uyPYBrOIuvrR,Continuing Education Programs
DZ2gW3weOn9L,"Security Technology (Cameras, Alarms)"
dbpWGdmpKCcV,Building Construction & Renovation
24Vndyv1fT8q,Campus Safety Improvements
I8oC1BHCkZX3,Capital Campaign Fundraising
TEYPSk5vTJFQ,Assessment & Accreditation Costs
Sk4kHctBPx8J,Community Outreach Programs
jK4NqFeV6MOI,Environmental Sustainability Programs
YXPBX4Vb4zwn,Technology Research & Development
XcnUOoywYgnw,IT Infrastructure
ApTZwVLTDFa7,Parking Facilities
Ppusid3Mxrkh,Grant Compliance & Reporting
17fid41eqpOR,Cybersecurity Investments
wN6FABVv4tC1,Student Orientation Programs
N86Wm2HIKakO,Student Clubs & Organizations
1GTk5y5yX8YZ,Insurance & Risk Management
NyJ5C4wKzW2E,Staff Salaries
gcHLQOyvhseI,Study Abroad Programs
X3UqPa1ntYAw,International Research Collaborations
4etez6rFzrMY,Online Learning Platforms
b0VlWIJPpfKI,Employee Benefits
r1mbrtg0EC5G,Curriculum Development
Mw837hFLCrdl,Classroom Technology & AV Equipment
ee993ZeMqWQq,Green Initiatives
q4GWIt6AZyU7,Student Campus Jobs
ITeDeieZaLTu,Assessment & Accreditation Costs
Kj3LiREQTBu1,Employee Recruitment Costs
6DRklgml3F9j,Maintenance of Research Facilities
WGzibkpRIhF8,Student Success Programs
qUDaytwQof3h,Student Disability Services
4XSmzCfXEDyA,Campus Food Sustainability Programs
5drBFiX9uala,Departmental Budgets
w2W2oktLK0Dx,Writing & Learning Centers
3CBbgnsKHWAM,Classroom Technology & AV Equipment
zeuJZoApnOh3,Community Outreach Programs
auweNZPs3Cg9,Graduate Assistantships
Scg93f713D0i,Faculty Recruitment Costs
5paewXReACCR,Admissions Marketing & Recruitment
CHTONYSn01gu,Graduate Fellowships
MQOzUU0On9FH,Pension Contributions
726hSOmqBocX,Board of Trustees Expenses
5hw6wwDHbC8R,Faculty Research Lab Supplies
aJQo3mzxQXFw,Human Resources Services
xXIlxfg7L1O2,Student Clubs & Organizations
OSQIEpM5nr6R,Student Housing Renovations
BFsKrSDzDTC0,Campus Environmental Health & Safety
AMFDXheTAJaK,Dormitory Maintenance
JQ8nEt46hXvE,Civic Engagement & Service Learning
FjwFQw3LAB1K,Campus Art & Exhibitions
qfA2ATJ546jz,Campus Printing Services
f51Kcnt26wcB,Emergency Preparedness & Response
bSvKXmNzppsD,Campus Printing Services
gnz6b0pzDOdJ,Student Testing & Exams
lDqxBfxiiOja,Faculty Professional Development
sZVLqQoe1BW6,Campus Environmental Health & Safety
8rb3AaH4gSMA,Press & Media Relations
YamLfpQIiTSG,Legal & Compliance Services
tiNREia0P2kT,Digital Marketing & Social Media
3Boyk8gQAAYD,Student Data Privacy & Security
IaDWJ5tLHcCg,Student Clubs & Organizations
lVzrgjCOXxug,Faculty Research Support
Z33BlJFqblft,Technology Upgrades
sl1ObLt85BVt,Academic Conferences
euePt1K9HxeH,Academic Support for Underrepresented Groups
BGwOCVYj6rQi,Seminars & Workshops
bW8MQnsfiaoN,Student Recruitment & Retention
wDtY45yqXpHW,Community Service Learning
UGmVVUjJmye6,University-Wide Surveys & Assessments
jqXH8Wz8CrYp,Departmental Budgets
XpxpjeQDOjnZ,Departmental Budgets
FJTdrRv2DPxG,Audit & Accounting Services
SOIT5bQH4SYe,"Security Technology (Cameras, Alarms)"
xRH5QkbwvFN3,Counseling Services Outreach
dnyAUMGJ4hfg,Faculty Office Supplies
KaYQYOqPIsm3,Student Health Services
LC1PRNfeT1Lx,University System Development
WNjeDAFxtgQF,Curriculum Development
TtA1wbpndx2E,Library Resources
D4ochhPbP0ou,Public Health & Safety Programs
CWTlZqOfwcNn,Library Digitization Projects
NAFmkbTdnGec,Student Housing Security
yVMSTHfIxDUY,Continuing Education Programs
QhC571kbxbpI,Sustainability Reporting
HtrjX7HQEPjP,Student Clubs & Organizations
MEODqJeNkPLI,Public Affairs & Advocacy
iN9zZml221fH,University-Sponsored Conferences
wqgtqs96n7co,Campus Housing & Residence Halls
N2HiGCWVBoBL,Student Recreational Programs
JeXpR5aCgEiz,Student Clubs & Organizations
PwqtNui0BMdJ,Employee Benefits
uLZssuDVCpzf,Corporate Partnerships
OKbr3xSCA1Tx,Faculty-Student Research Initiatives
OEdjxfqcld7M,Campus Events & Activities
KdKGc5nA0Y0X,Student Housing Utilities
bBBkKz4wZkKZ,"Security Technology (Cameras, Alarms)"
E8HhJ8DJNWrT,University Legal Counsel
ItvInyAYkbO2,Library Digitization Projects
9Q3fXa431tl6,Community Engagement Projects
Zlc5xG6Qpeiu,Research Equipment
TZi3VNRYwwgt,Faculty Research Lab Supplies
dUuq2ihUg1rv,Student Data Privacy & Security
B8aJRhtq1i0p,Sustainability Education Programs
0FYVGgDfP3MY,Data Analytics for Administration
0a9BloU3fQBt,Student Enrollment Systems
48ZLMZ3wrxMI,Business Intelligence Tools
khz9U5UjkxRr,Diversity & Inclusion Programs
HHeSs7wzYP8l,Student Advocacy & Representation
cDAqRymd10RN,Public Transportation for Students
hELdFQemYLdh,Student Recreational Programs
bNQJwZ61Qokl,Campus Safety Improvements
ByiDPTwzkvVC,Student Disability Services
NuPkmXp7LUTc,Student Leadership Development
s1rrbEzdRWPp,Grant Compliance & Reporting
flwZ4MsPjRkV,Student Enrollment Systems
zBvUCD6UtDdn,International Student Services
oOKuwE2pDbsj,Endowment Fund Management
1Lr77XjXdbFn,Student Emergency Fund
1MSvzlIZGJMf,Student Campus Jobs
ywNodZ2AWRjY,Admissions Marketing & Recruitment
dLflO1iRi6Bl,Faculty Professional Development
9O5Oqw9DDvEr,Capital Campaign Fundraising
je62ZzzIMijO,International Student Services
vW1S5lhOdqHc,Student Research Funding
2RdFTR5In4QH,Graduate Fellowships
9W5t6nwxu0qg,Student Travel Grants
a6s2dFtsF4uA,Student Emergency Fund
DbGgUAOFD88r,Campus Safety Improvements
ElC3i357KNPD,Graduate Fellowships
TUp4g9cz2Fzl,Maintenance of Research Facilities
2dplLrwEdWfL,University-Wide Surveys & Assessments
3PMwYJ2SYYd6,Faculty Recruitment Costs
3I4lPBNncdZ2,University Health & Safety Compliance
O7IugHCKKzxb,Academic Support for Underrepresented Groups
d5LxE1gOEywW,Alumni Relations
wD8LLBX0NH28,Student Success Programs
OXYiLKssghVM,Student Clubs & Organizations
ib6HY8LPGsQd,Non-Academic Student Support
e4YOo3ARyJxk,Student Housing Security
o9OoypiVkmWL,Software Licenses
atm3O12vFKNR,Student Disability Services
J2L10rDJnm1W,Maintenance of Research Facilities
phfKU6LEr4nh,Parking Facilities
MGVSgORKbHJo,Public Transportation for Students
hZXYzhu5ZtE6,Green Initiatives
hn91fdxdhyQx,Community Engagement Projects
